model,dataset,term,metric,window_idx,n_windows,prediction_bias_mean,prediction_bias_abs_mean,prediction_bias_std
sundial,Water_Quality_Darwin_15T,long,trend_strength,8,1,0.5405783405126398,0.5405783405126398,0.0
sundial,Water_Quality_Darwin_15T,long,trend_strength,9,1,0.2741297419801484,0.2741297419801484,0.0
sundial,Water_Quality_Darwin_15T,long,trend_linearity,0,1,0.007624170888554,0.007624170888554,0.0
sundial,Water_Quality_Darwin_15T,long,trend_linearity,1,1,-0.0026223488522991,0.0026223488522991,0.0
sundial,Water_Quality_Darwin_15T,long,trend_linearity,10,1,-0.0005639754692132999,0.0005639754692132999,0.0
sundial,Water_Quality_Darwin_15T,long,trend_linearity,11,1,0.0076509583724766,0.0076509583724766,0.0
sundial,Water_Quality_Darwin_15T,long,trend_linearity,12,1,-0.0072165659464434,0.0072165659464434,0.0
sundial,Water_Quality_Darwin_15T,long,trend_linearity,13,1,0.013501364691222598,0.013501364691222598,0.0
sundial,Water_Quality_Darwin_15T,long,trend_linearity,14,1,-0.0011234446582199496,0.0011234446582199496,0.0
sundial,Water_Quality_Darwin_15T,long,trend_linearity,15,1,-0.00030863901527160005,0.00030863901527160005,0.0
sundial,Water_Quality_Darwin_15T,long,trend_linearity,2,1,-0.017024754339745003,0.017024754339745003,0.0
sundial,Water_Quality_Darwin_15T,long,trend_linearity,3,1,0.0289027456317058,0.0289027456317058,0.0
sundial,Water_Quality_Darwin_15T,long,trend_linearity,4,1,-0.0285396288717923,0.0285396288717923,0.0
sundial,Water_Quality_Darwin_15T,long,trend_linearity,5,1,0.0007420643365028999,0.0007420643365028999,0.0
sundial,Water_Quality_Darwin_15T,long,trend_linearity,6,1,-0.0016303356996442,0.0016303356996442,0.0
sundial,Water_Quality_Darwin_15T,long,trend_linearity,7,1,-0.0064517615968143005,0.0064517615968143005,0.0
sundial,Water_Quality_Darwin_15T,long,trend_linearity,8,1,0.0007280946157824324,0.0007280946157824324,0.0
sundial,Water_Quality_Darwin_15T,long,trend_linearity,9,1,0.0009538541561318003,0.0009538541561318003,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_strength,0,1,0.05970171730698193,0.05970171730698193,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_strength,1,1,-0.12648770507248497,0.12648770507248497,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_strength,10,1,-0.573524375686309,0.573524375686309,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_strength,11,1,-0.03541715888490504,0.03541715888490504,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_strength,12,1,-0.5778753600208495,0.5778753600208495,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_strength,13,1,-0.781054839162364,0.781054839162364,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_strength,14,1,-0.7081958727955157,0.7081958727955157,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_strength,15,1,-0.3848096252074921,0.3848096252074921,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_strength,2,1,0.6540508838275079,0.6540508838275079,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_strength,3,1,-0.796435813813529,0.796435813813529,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_strength,4,1,0.07927728073429585,0.07927728073429585,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_strength,5,1,-0.45934237122895627,0.45934237122895627,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_strength,6,1,0.4531648285326898,0.4531648285326898,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_strength,7,1,0.1391968406546097,0.1391968406546097,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_strength,8,1,0.20364786702692783,0.20364786702692783,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_strength,9,1,0.05964065320922207,0.05964065320922207,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_correlation,0,1,0.1176493220931627,0.1176493220931627,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_correlation,1,1,0.14389922134380995,0.14389922134380995,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_correlation,10,1,-0.05979222101560666,0.05979222101560666,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_correlation,11,1,-0.015596108413360787,0.015596108413360787,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_correlation,12,1,-0.5654230041333019,0.5654230041333019,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_correlation,13,1,-0.5924494966236004,0.5924494966236004,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_correlation,14,1,-0.4111304373206261,0.4111304373206261,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_correlation,15,1,-0.2627188366760017,0.2627188366760017,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_correlation,2,1,0.2643439944558311,0.2643439944558311,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_correlation,3,1,0.12601097480578816,0.12601097480578816,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_correlation,4,1,0.1705121478597207,0.1705121478597207,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_correlation,5,1,0.03816996730329625,0.03816996730329625,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_correlation,6,1,0.27058211593965165,0.27058211593965165,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_correlation,7,1,0.1680902338594208,0.1680902338594208,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_correlation,8,1,0.05457851724019358,0.05457851724019358,0.0
sundial,Water_Quality_Darwin_15T,long,seasonal_correlation,9,1,0.12391954190106547,0.12391954190106547,0.0
sundial,Water_Quality_Darwin_15T,long,residual_autocorr_lag1,0,1,0.1541638333708074,0.1541638333708074,0.0
sundial,Water_Quality_Darwin_15T,long,residual_autocorr_lag1,1,1,0.1014929970101095,0.1014929970101095,0.0
sundial,Water_Quality_Darwin_15T,long,residual_autocorr_lag1,10,1,0.04585814928071874,0.04585814928071874,0.0
sundial,Water_Quality_Darwin_15T,long,residual_autocorr_lag1,11,1,0.07929108314907951,0.07929108314907951,0.0
sundial,Water_Quality_Darwin_15T,long,residual_autocorr_lag1,12,1,0.21888498441671622,0.21888498441671622,0.0
sundial,Water_Quality_Darwin_15T,long,residual_autocorr_lag1,13,1,0.014101484243383533,0.014101484243383533,0.0
sundial,Water_Quality_Darwin_15T,long,residual_autocorr_lag1,14,1,0.146196596360065,0.146196596360065,0.0
sundial,Water_Quality_Darwin_15T,long,residual_autocorr_lag1,15,1,-0.02473518149434195,0.02473518149434195,0.0
sundial,Water_Quality_Darwin_15T,long,residual_autocorr_lag1,2,1,0.023682955357657964,0.023682955357657964,0.0
sundial,Water_Quality_Darwin_15T,long,residual_autocorr_lag1,3,1,0.09729854273041316,0.09729854273041316,0.0
sundial,Water_Quality_Darwin_15T,long,residual_autocorr_lag1,4,1,0.20399777574133637,0.20399777574133637,0.0
sundial,Water_Quality_Darwin_15T,long,residual_autocorr_lag1,5,1,0.0076243621423683905,0.0076243621423683905,0.0
sundial,Water_Quality_Darwin_15T,long,residual_autocorr_lag1,6,1,0.023507719841385,0.023507719841385,0.0
sundial,Water_Quality_Darwin_15T,long,residual_autocorr_lag1,7,1,-0.01986379209656186,0.01986379209656186,0.0
sundial,Water_Quality_Darwin_15T,long,residual_autocorr_lag1,8,1,-0.000269614025865339,0.000269614025865339,0.0
sundial,Water_Quality_Darwin_15T,long,residual_autocorr_lag1,9,1,0.1274507445449542,0.1274507445449542,0.0
sundial,Water_Quality_Darwin_15T,long,spectral_entropy,0,1,-1225.79233893012,1225.79233893012,0.0
sundial,Water_Quality_Darwin_15T,long,spectral_entropy,1,1,-738.1462809057917,738.1462809057917,0.0
sundial,Water_Quality_Darwin_15T,long,spectral_entropy,10,1,-237.2864715480755,237.2864715480755,0.0
sundial,Water_Quality_Darwin_15T,long,spectral_entropy,11,1,-1836.3798996079586,1836.3798996079586,0.0
sundial,Water_Quality_Darwin_15T,long,spectral_entropy,12,1,-46.524614256105906,46.524614256105906,0.0
sundial,Water_Quality_Darwin_15T,long,spectral_entropy,13,1,-57.2426169675,57.2426169675,0.0
sundial,Water_Quality_Darwin_15T,long,spectral_entropy,14,1,-1635.3101507397478,1635.3101507397478,0.0
sundial,Water_Quality_Darwin_15T,long,spectral_entropy,15,1,-1401.5952936748185,1401.5952936748185,0.0
sundial,Water_Quality_Darwin_15T,long,spectral_entropy,2,1,-1629.2675879659992,1629.2675879659992,0.0
sundial,Water_Quality_Darwin_15T,long,spectral_entropy,3,1,-744.3658883807348,744.3658883807348,0.0
sundial,Water_Quality_Darwin_15T,long,spectral_entropy,4,1,-2182.949887001013,2182.949887001013,0.0
sundial,Water_Quality_Darwin_15T,long,spectral_entropy,5,1,-216.73078486327086,216.73078486327086,0.0
sundial,Water_Quality_Darwin_15T,long,spectral_entropy,6,1,-1079.764527691223,1079.764527691223,0.0
sundial,Water_Quality_Darwin_15T,long,spectral_entropy,7,1,-953.0543092368349,953.0543092368349,0.0
sundial,Water_Quality_Darwin_15T,long,spectral_entropy,8,1,-1196.6961688950862,1196.6961688950862,0.0
sundial,Water_Quality_Darwin_15T,long,spectral_entropy,9,1,-1379.0868902928078,1379.0868902928078,0.0
sundial,weather,long,trend_strength,0,1,-0.02650014995960051,0.02650014995960051,0.0
sundial,weather,long,trend_strength,1,1,0.006897419017183409,0.006897419017183409,0.0
sundial,weather,long,trend_strength,10,1,0.02463606478609348,0.02463606478609348,0.0
sundial,weather,long,trend_strength,11,1,0.03922474268320919,0.03922474268320919,0.0
sundial,weather,long,trend_strength,12,1,-0.5952791157555092,0.5952791157555092,0.0
sundial,weather,long,trend_strength,13,1,0.5754151540394676,0.5754151540394676,0.0
sundial,weather,long,trend_strength,14,1,0.6258894347381022,0.6258894347381022,0.0
sundial,weather,long,trend_strength,15,1,0.11362455013394462,0.11362455013394462,0.0
sundial,weather,long,trend_strength,16,1,-0.3050678166915987,0.3050678166915987,0.0
sundial,weather,long,trend_strength,17,1,0.5042106688291523,0.5042106688291523,0.0
sundial,weather,long,trend_strength,18,1,-0.27683513356014455,0.27683513356014455,0.0
sundial,weather,long,trend_strength,19,1,0.4899559528667858,0.4899559528667858,0.0
sundial,weather,long,trend_strength,2,1,-0.08994307168690921,0.08994307168690921,0.0
sundial,weather,long,trend_strength,3,1,-0.29138044378640193,0.29138044378640193,0.0
sundial,weather,long,trend_strength,4,1,-0.09769139947234248,0.09769139947234248,0.0
sundial,weather,long,trend_strength,5,1,-0.24506277843829832,0.24506277843829832,0.0
sundial,weather,long,trend_strength,6,1,-0.5428942652593193,0.5428942652593193,0.0
sundial,weather,long,trend_strength,7,1,-0.24290067054744546,0.24290067054744546,0.0
sundial,weather,long,trend_strength,8,1,-0.26210644164220503,0.26210644164220503,0.0
sundial,weather,long,trend_strength,9,1,0.05642092745052507,0.05642092745052507,0.0
sundial,weather,long,trend_linearity,0,1,-0.0019872848759344003,0.0019872848759344003,0.0
sundial,weather,long,trend_linearity,1,1,0.0111246791078123,0.0111246791078123,0.0
sundial,weather,long,trend_linearity,10,1,-0.07485599632354781,0.07485599632354781,0.0
sundial,weather,long,trend_linearity,11,1,-0.005752025870642899,0.005752025870642899,0.0
sundial,weather,long,trend_linearity,12,1,-0.002245877595789,0.002245877595789,0.0
sundial,weather,long,trend_linearity,13,1,0.0008433800978029996,0.0008433800978029996,0.0
sundial,weather,long,trend_linearity,14,1,-0.0158099208539009,0.0158099208539009,0.0
sundial,weather,long,trend_linearity,15,1,0.010799941772011901,0.010799941772011901,0.0
sundial,weather,long,trend_linearity,16,1,-0.0262354451808236,0.0262354451808236,0.0
sundial,weather,long,trend_linearity,17,1,0.030314747505915098,0.030314747505915098,0.0
sundial,weather,long,trend_linearity,18,1,0.0004870776658254007,0.0004870776658254007,0.0
sundial,weather,long,trend_linearity,19,1,0.048111473295667395,0.048111473295667395,0.0
sundial,weather,long,trend_linearity,2,1,0.0034255956373282002,0.0034255956373282002,0.0
sundial,weather,long,trend_linearity,3,1,0.0147082917952024,0.0147082917952024,0.0
sundial,weather,long,trend_linearity,4,1,-0.0094405392849614,0.0094405392849614,0.0
sundial,weather,long,trend_linearity,5,1,-0.012180434661974299,0.012180434661974299,0.0
sundial,weather,long,trend_linearity,6,1,0.0429078086982891,0.0429078086982891,0.0
sundial,weather,long,trend_linearity,7,1,-0.0182561421361545,0.0182561421361545,0.0
sundial,weather,long,trend_linearity,8,1,-0.015666564616330102,0.015666564616330102,0.0
sundial,weather,long,trend_linearity,9,1,0.014792592686660805,0.014792592686660805,0.0
sundial,weather,long,seasonal_strength,0,1,0.7692679714707524,0.7692679714707524,0.0
sundial,weather,long,seasonal_strength,1,1,0.8106596236694319,0.8106596236694319,0.0
sundial,weather,long,seasonal_strength,10,1,0.10360172838184856,0.10360172838184856,0.0
sundial,weather,long,seasonal_strength,11,1,-0.02470525391562539,0.02470525391562539,0.0
sundial,weather,long,seasonal_strength,12,1,-0.060394530658918144,0.060394530658918144,0.0
sundial,weather,long,seasonal_strength,13,1,0.6467609749253569,0.6467609749253569,0.0
sundial,weather,long,seasonal_strength,14,1,0.2789416351971883,0.2789416351971883,0.0
sundial,weather,long,seasonal_strength,15,1,0.33036172920714424,0.33036172920714424,0.0
sundial,weather,long,seasonal_strength,16,1,-0.5251053062697164,0.5251053062697164,0.0
sundial,weather,long,seasonal_strength,17,1,0.37851884583885453,0.37851884583885453,0.0
sundial,weather,long,seasonal_strength,18,1,-0.3898931639039763,0.3898931639039763,0.0
sundial,weather,long,seasonal_strength,19,1,0.024727135863748417,0.024727135863748417,0.0
sundial,weather,long,seasonal_strength,2,1,0.5993112879422797,0.5993112879422797,0.0
sundial,weather,long,seasonal_strength,3,1,0.4980334520078862,0.4980334520078862,0.0
sundial,weather,long,seasonal_strength,4,1,0.8767377157249018,0.8767377157249018,0.0
sundial,weather,long,seasonal_strength,5,1,0.5286502071850385,0.5286502071850385,0.0
sundial,weather,long,seasonal_strength,6,1,0.7914595171476382,0.7914595171476382,0.0
sundial,weather,long,seasonal_strength,7,1,0.22667539291366878,0.22667539291366878,0.0
sundial,weather,long,seasonal_strength,8,1,-0.09535518364280726,0.09535518364280726,0.0
sundial,weather,long,seasonal_strength,9,1,0.4651227593118653,0.4651227593118653,0.0
sundial,weather,long,seasonal_correlation,0,1,0.5724806058857809,0.5724806058857809,0.0
sundial,weather,long,seasonal_correlation,1,1,0.29680103412415715,0.29680103412415715,0.0
sundial,weather,long,seasonal_correlation,10,1,0.1867500864682593,0.1867500864682593,0.0
sundial,weather,long,seasonal_correlation,11,1,0.26445662076235177,0.26445662076235177,0.0
sundial,weather,long,seasonal_correlation,12,1,0.4730238090110921,0.4730238090110921,0.0
sundial,weather,long,seasonal_correlation,13,1,0.14846913981984344,0.14846913981984344,0.0
sundial,weather,long,seasonal_correlation,14,1,0.020976019122472267,0.020976019122472267,0.0
sundial,weather,long,seasonal_correlation,15,1,0.31145190588518734,0.31145190588518734,0.0
sundial,weather,long,seasonal_correlation,16,1,-0.11346416163019768,0.11346416163019768,0.0
sundial,weather,long,seasonal_correlation,17,1,0.15040141506960192,0.15040141506960192,0.0
sundial,weather,long,seasonal_correlation,18,1,-0.23414188055531893,0.23414188055531893,0.0
sundial,weather,long,seasonal_correlation,19,1,-0.007963067372883437,0.007963067372883437,0.0
sundial,weather,long,seasonal_correlation,2,1,0.5429092631089747,0.5429092631089747,0.0
sundial,weather,long,seasonal_correlation,3,1,0.1360719397166047,0.1360719397166047,0.0
sundial,weather,long,seasonal_correlation,4,1,0.2476234942071306,0.2476234942071306,0.0
sundial,weather,long,seasonal_correlation,5,1,0.43293122436068376,0.43293122436068376,0.0
sundial,weather,long,seasonal_correlation,6,1,0.21658796190537255,0.21658796190537255,0.0
sundial,weather,long,seasonal_correlation,7,1,0.19928435397826472,0.19928435397826472,0.0
sundial,weather,long,seasonal_correlation,8,1,0.05142260737393323,0.05142260737393323,0.0
sundial,weather,long,seasonal_correlation,9,1,0.14018672275939215,0.14018672275939215,0.0
sundial,weather,long,residual_autocorr_lag1,0,1,-0.025721089858691704,0.025721089858691704,0.0
sundial,weather,long,residual_autocorr_lag1,1,1,0.020413878184494805,0.020413878184494805,0.0
sundial,weather,long,residual_autocorr_lag1,10,1,0.06398839155999103,0.06398839155999103,0.0
sundial,weather,long,residual_autocorr_lag1,11,1,0.038251467157838226,0.038251467157838226,0.0
sundial,weather,long,residual_autocorr_lag1,12,1,0.046774753395872115,0.046774753395872115,0.0
sundial,weather,long,residual_autocorr_lag1,13,1,0.020596198543207822,0.020596198543207822,0.0
sundial,weather,long,residual_autocorr_lag1,14,1,0.017579883381627637,0.017579883381627637,0.0
sundial,weather,long,residual_autocorr_lag1,15,1,0.10247005728745773,0.10247005728745773,0.0
sundial,weather,long,residual_autocorr_lag1,16,1,0.10618895638327619,0.10618895638327619,0.0
sundial,weather,long,residual_autocorr_lag1,17,1,0.047316975422869945,0.047316975422869945,0.0
sundial,weather,long,residual_autocorr_lag1,18,1,0.08686038805950891,0.08686038805950891,0.0
sundial,weather,long,residual_autocorr_lag1,19,1,0.0173030148940152,0.0173030148940152,0.0
sundial,weather,long,residual_autocorr_lag1,2,1,0.007652789422216366,0.007652789422216366,0.0
sundial,weather,long,residual_autocorr_lag1,3,1,0.06739628631711991,0.06739628631711991,0.0
sundial,weather,long,residual_autocorr_lag1,4,1,0.012309082423533457,0.012309082423533457,0.0
sundial,weather,long,residual_autocorr_lag1,5,1,0.07496674206670484,0.07496674206670484,0.0
sundial,weather,long,residual_autocorr_lag1,6,1,0.046711258120862076,0.046711258120862076,0.0
sundial,weather,long,residual_autocorr_lag1,7,1,0.050360444332594456,0.050360444332594456,0.0
sundial,weather,long,residual_autocorr_lag1,8,1,0.022479042055513543,0.022479042055513543,0.0
sundial,weather,long,residual_autocorr_lag1,9,1,0.22305602334294905,0.22305602334294905,0.0
sundial,weather,long,spectral_entropy,0,1,-500.2724738000834,500.2724738000834,0.0
sundial,weather,long,spectral_entropy,1,1,-732.8070405032672,732.8070405032672,0.0
sundial,weather,long,spectral_entropy,10,1,-1077.391608657149,1077.391608657149,0.0
sundial,weather,long,spectral_entropy,11,1,-65.01429227493554,65.01429227493554,0.0
sundial,weather,long,spectral_entropy,12,1,1.524102654678245,1.524102654678245,0.0
sundial,weather,long,spectral_entropy,13,1,-1010.9313255705288,1010.9313255705288,0.0
sundial,weather,long,spectral_entropy,14,1,-854.2065175013372,854.2065175013372,0.0
sundial,weather,long,spectral_entropy,15,1,-22.416296066341147,22.416296066341147,0.0
sundial,weather,long,spectral_entropy,16,1,-1031.3405848915495,1031.3405848915495,0.0
sundial,weather,long,spectral_entropy,17,1,-1297.1107512000567,1297.1107512000567,0.0
sundial,weather,long,spectral_entropy,18,1,-1087.9901266110376,1087.9901266110376,0.0
sundial,weather,long,spectral_entropy,19,1,-791.1056215406695,791.1056215406695,0.0
sundial,weather,long,spectral_entropy,2,1,-232.8833274830713,232.8833274830713,0.0
sundial,weather,long,spectral_entropy,3,1,-506.5631238377314,506.5631238377314,0.0
sundial,weather,long,spectral_entropy,4,1,-1230.998193046484,1230.998193046484,0.0
