model,dataset,missing_ratio,imputation_method_norm,relative_smape_gain,score_full,score_decile
sundial,exchange_rate,0.3,linear,0.0678898403897128,0.5331591179054154,5
sundial,exchange_rate,0.3,gp_rbf,-0.0007414440889548,0.5322981765912461,5
sundial,exchange_rate,0.3,saits,0.0275584792286986,0.5412385341620451,6
sundial,traffic,0.1,mean,0.3533186669475176,0.4192283356574216,2
sundial,traffic,0.1,forward,0.4457214361591696,0.4277587508792708,2
sundial,traffic,0.1,linear,0.4400403925449198,0.4913583404939332,4
sundial,traffic,0.1,gp_rbf,0.3762264225282959,0.3559765696938007,1
sundial,traffic,0.1,saits,0.0357236410420381,0.5885294604298232,7
sundial,traffic,0.2,mean,0.8808178069674297,0.573931359564745,6
sundial,traffic,0.2,forward,0.779362159966904,0.7085946234024073,8
sundial,traffic,0.2,linear,0.8607596162443039,0.7703400800863434,9
sundial,traffic,0.2,gp_rbf,0.9457543199792694,0.5008045420287676,5
sundial,traffic,0.2,saits,0.1204868548065689,0.6551030965599228,8
sundial,traffic,0.3,mean,1.423951635022935,0.9687553984643256,9
sundial,traffic,0.3,forward,1.2933907461596394,0.9749453911931292,10
sundial,traffic,0.3,linear,1.368650869299696,1.0958047358220135,10
sundial,traffic,0.3,gp_rbf,1.2321992001806337,0.9191422132754924,9
sundial,traffic,0.3,saits,0.1717583372607019,0.5090032036324246,5
sundial,weather,0.1,mean,-0.0364901247300218,0.373482024614121,2
sundial,weather,0.1,forward,-0.0381674943068065,0.5450755090375351,6
sundial,weather,0.1,linear,-0.0287774746489319,0.5927630347998046,7
sundial,weather,0.1,gp_rbf,-0.0421788443887636,0.5142820037274493,5
sundial,weather,0.1,saits,0.0159658994275558,0.5646186506494392,6
sundial,weather,0.2,mean,-0.0132968084005334,0.5147928716682654,5
sundial,weather,0.2,forward,-0.0076727453601248,0.3728610884327041,2
sundial,weather,0.2,linear,-0.0510982008901701,0.4356996403137735,3
sundial,weather,0.2,gp_rbf,-0.0588075941426589,0.3920713574960748,2
sundial,weather,0.2,saits,-0.0538488154794389,0.2874747384824875,1
sundial,weather,0.3,mean,-0.0247231687118465,0.913674467817394,9
sundial,weather,0.3,forward,-0.011713098357835,0.3659950560706335,1
sundial,weather,0.3,linear,-0.0237877389727983,0.3997637821130937,2
sundial,weather,0.3,gp_rbf,-0.072119041130694,0.5648520938821772,6
sundial,weather,0.3,saits,-0.0235603780540353,0.6259458282735909,7
chronos2,Australia_Solar_H,0.1,mean,0.0116046941126486,0.5315646333281246,5
chronos2,Australia_Solar_H,0.1,forward,0.0018670173718884,0.6118351369708392,7
chronos2,Australia_Solar_H,0.1,linear,-0.0029028636620048,0.5499904438367409,6
chronos2,Australia_Solar_H,0.1,gp_rbf,0.0116938995868179,0.4736096849215638,4
chronos2,Australia_Solar_H,0.1,saits,0.003884654013016,0.497006265415673,4
chronos2,Australia_Solar_H,0.2,mean,0.04909318545593,0.7728973193863654,9
chronos2,Australia_Solar_H,0.2,forward,0.0192273919508981,0.751752550387455,9
chronos2,Australia_Solar_H,0.2,linear,0.043558556650053,0.7408875069257639,9
chronos2,Australia_Solar_H,0.2,gp_rbf,0.0569134882842442,0.7105914129253318,8
chronos2,Australia_Solar_H,0.2,saits,0.0163856911883181,0.3852335221957422,2
chronos2,Australia_Solar_H,0.3,mean,0.0994313801880704,1.4516670293795595,10
chronos2,Australia_Solar_H,0.3,forward,0.0428353861705983,1.2404680481920622,10
chronos2,Australia_Solar_H,0.3,linear,0.0877656040084851,1.5935711592166768,10
chronos2,Australia_Solar_H,0.3,gp_rbf,0.0828660393197776,1.2154488088629598,10
chronos2,Australia_Solar_H,0.3,saits,0.0252448500047154,0.548941026551345,6
chronos2,azure2019_U_5T,0.1,mean,0.057779845681304,0.5318557646152194,5
chronos2,azure2019_U_5T,0.1,forward,-0.0123676247968091,0.4601197325380644,3
chronos2,azure2019_U_5T,0.1,linear,0.0047776550221422,0.642797108130717,8
chronos2,azure2019_U_5T,0.1,gp_rbf,0.0347336676605828,0.6416850898121201,8
chronos2,azure2019_U_5T,0.1,saits,-0.0344839901268537,0.6026725878813105,7
chronos2,azure2019_U_5T,0.2,mean,0.0511278081444982,0.4608939152278442,3
chronos2,azure2019_U_5T,0.2,forward,0.0197882569873853,0.5176079708143559,5
chronos2,azure2019_U_5T,0.2,linear,-0.026827839420041,0.5028435829519863,5
chronos2,azure2019_U_5T,0.2,gp_rbf,0.0354379956860372,0.550295772088835,6
chronos2,azure2019_U_5T,0.2,saits,-0.0001189783980901,0.5667175252013279,6
chronos2,azure2019_U_5T,0.3,mean,0.0115161977664822,0.5029974343316,5
chronos2,azure2019_U_5T,0.3,forward,-0.0602622395819867,0.7756604960142292,9
chronos2,azure2019_U_5T,0.3,linear,0.0265583657521895,0.5278805394767347,5
chronos2,azure2019_U_5T,0.3,gp_rbf,0.0034073625196576,0.3541855157010403,1
chronos2,azure2019_U_5T,0.3,saits,-0.0524445776115713,0.7114945484705565,8
chronos2,Coastal_T_S_15T,0.1,mean,-0.0017521973069943,0.4747525873421059,4
chronos2,Coastal_T_S_15T,0.1,forward,0.0246713555646691,0.5019283045470341,5
chronos2,Coastal_T_S_15T,0.1,linear,-0.0182273951812732,0.4291823557666017,2
chronos2,Coastal_T_S_15T,0.1,gp_rbf,0.0030500757607384,0.4600163657630083,3
chronos2,Coastal_T_S_15T,0.1,saits,-0.0027860796703364,0.5021876075221077,5
chronos2,Coastal_T_S_15T,0.2,mean,0.0077743778901432,0.4439204198163295,3
chronos2,Coastal_T_S_15T,0.2,forward,-0.0117736116875366,0.6389107680152963,8
chronos2,Coastal_T_S_15T,0.2,linear,0.004495914813987,0.6307810885664505,7
chronos2,Coastal_T_S_15T,0.2,gp_rbf,0.0101749004796133,0.4971541574591769,4
chronos2,Coastal_T_S_15T,0.2,saits,-0.0093043273256828,0.5050573426794277,5
chronos2,Coastal_T_S_15T,0.3,mean,0.0061590901835201,0.655891565134219,8
chronos2,Coastal_T_S_15T,0.3,forward,0.0005593033450146,0.695416632920936,8
chronos2,Coastal_T_S_15T,0.3,linear,-0.0149501599939097,0.6533534398641337,8
chronos2,Coastal_T_S_15T,0.3,gp_rbf,-0.0070315051706397,0.508359802937432,5
chronos2,Coastal_T_S_15T,0.3,saits,-0.0087560749798013,0.4556871158670648,3
chronos2,Coastal_T_S_20T,0.1,mean,0.0643556832447873,1.1609149657049458,10
chronos2,Coastal_T_S_20T,0.1,forward,0.1154208436748401,0.4605027044150191,3
chronos2,Coastal_T_S_20T,0.1,linear,0.0668501121352996,0.544960781316789,6
chronos2,Coastal_T_S_20T,0.1,gp_rbf,0.1291570843551137,0.5334253249470035,6
chronos2,Coastal_T_S_20T,0.1,saits,-0.0368143164500793,0.7290211768140611,8
chronos2,Coastal_T_S_20T,0.2,mean,0.2363432565065083,1.7257170399917754,10
chronos2,Coastal_T_S_20T,0.2,forward,0.0380478023193726,0.7229147508317443,8
chronos2,Coastal_T_S_20T,0.2,linear,0.0798762507132916,0.3891021842849409,2
chronos2,Coastal_T_S_20T,0.2,gp_rbf,-0.0016506793437856,0.5195095124191168,5
chronos2,Coastal_T_S_20T,0.2,saits,-0.0744762633164154,0.9201488251409532,9
chronos2,Coastal_T_S_20T,0.3,mean,0.7476279276491434,2.2744666449161084,10
chronos2,Coastal_T_S_20T,0.3,forward,0.0601890361845969,0.843815097202882,9
chronos2,Coastal_T_S_20T,0.3,linear,0.0246478874947567,0.5284927135691944,5
chronos2,Coastal_T_S_20T,0.3,gp_rbf,-0.0819661959770227,0.562277929926878,6
chronos2,Coastal_T_S_20T,0.3,saits,-0.0190317356650502,0.9910234687202116,10
chronos2,Coastal_T_S_5T,0.1,mean,0.1185853801870381,3.763088552741815,10
chronos2,Coastal_T_S_5T,0.1,forward,-0.0372051996425053,0.3819834579600393,2
chronos2,Coastal_T_S_5T,0.1,linear,-0.0130110260997866,0.4431347807246384,3
chronos2,Coastal_T_S_5T,0.1,gp_rbf,0.0008150916860092,0.3824106434919356,2
chronos2,Coastal_T_S_5T,0.1,saits,-0.0257387116795086,0.4602164433102664,3
chronos2,Coastal_T_S_5T,0.2,mean,0.3236117545515726,4.101715783536521,10
chronos2,Coastal_T_S_5T,0.2,forward,-0.0432346367592201,0.3535437700531185,1
chronos2,Coastal_T_S_5T,0.2,linear,-0.0454186395871901,0.4230665926121997,2
chronos2,Coastal_T_S_5T,0.2,gp_rbf,0.0065934139953175,0.5237164468193464,5
chronos2,Coastal_T_S_5T,0.2,saits,-0.0084593347785962,0.6598513359597947,8
chronos2,Coastal_T_S_5T,0.3,mean,0.3314033004529116,4.177391448653435,10
chronos2,Coastal_T_S_5T,0.3,forward,-0.0451508558438037,0.4699407153885973,4
chronos2,Coastal_T_S_5T,0.3,linear,-0.0109544507175709,0.4917218021337442,4
chronos2,Coastal_T_S_5T,0.3,gp_rbf,0.0237440853641819,0.4899027599370003,4
chronos2,Coastal_T_S_5T,0.3,saits,0.0164742498034819,0.5475734210950872,6
chronos2,Coastal_T_S_H,0.1,mean,0.1364524485966147,0.5531594386693209,6
chronos2,Coastal_T_S_H,0.1,forward,-0.0001521862260418,0.4878682524433462,4
chronos2,Coastal_T_S_H,0.1,linear,-0.0003005356749223,0.5297480242385894,5
chronos2,Coastal_T_S_H,0.1,gp_rbf,0.0031729583328463,0.5858428024249852,7
chronos2,Coastal_T_S_H,0.1,saits,0.0229467078269474,0.5890428089336059,7
chronos2,Coastal_T_S_H,0.2,mean,0.0105202382294999,0.3845536235064068,2
chronos2,Coastal_T_S_H,0.2,forward,0.0132369227493464,0.4964844009323981,4
chronos2,Coastal_T_S_H,0.2,linear,0.0115954052667687,0.3534124551396669,1
chronos2,Coastal_T_S_H,0.2,gp_rbf,0.0030431132477538,0.3656398137332146,1
chronos2,Coastal_T_S_H,0.2,saits,0.0005860981266768,0.3680364036769377,1
chronos2,Coastal_T_S_H,0.3,mean,0.406240701731528,0.3583317806711514,1
chronos2,Coastal_T_S_H,0.3,forward,0.0450487460461202,0.4153507437395515,2
chronos2,Coastal_T_S_H,0.3,linear,0.3178857889598853,0.2769251723724733,1
chronos2,Coastal_T_S_H,0.3,gp_rbf,0.041779105676561,0.493016210657151,4
chronos2,Coastal_T_S_H,0.3,saits,0.0320566470682131,0.4658765099840552,3
chronos2,current_velocity_15T,0.1,mean,0.1861770337516638,1.226751014998683,10
chronos2,current_velocity_15T,0.1,forward,0.0341092424105044,0.6471365313626106,8
chronos2,current_velocity_15T,0.1,linear,0.0568909488364792,0.6339692791946082,7
chronos2,current_velocity_15T,0.1,gp_rbf,0.0100857258889746,0.660651739266029,8
chronos2,current_velocity_15T,0.1,saits,-0.0128694743146157,0.6605843371052351,8
chronos2,current_velocity_15T,0.2,mean,0.3871943000779465,1.9330775916711984,10
chronos2,current_velocity_15T,0.2,forward,0.0651773530045968,0.5756394130515143,6
chronos2,current_velocity_15T,0.2,linear,0.0477530765239375,0.5580214988726498,6
chronos2,current_velocity_15T,0.2,gp_rbf,0.03339629498971,0.5421979797723956,6
chronos2,current_velocity_15T,0.2,saits,0.0404635948794572,0.4983200277254533,4
chronos2,current_velocity_15T,0.3,mean,0.8308721395813445,1.9670131106308864,10
chronos2,current_velocity_15T,0.3,forward,0.0575414933570246,0.5833815853179326,7
chronos2,current_velocity_15T,0.3,linear,0.0574476985216074,0.552054164314077,6
chronos2,current_velocity_15T,0.3,gp_rbf,0.0030780859148501,0.5573695613941944,6
chronos2,current_velocity_15T,0.3,saits,0.0472124037764803,0.5727057926452869,6
chronos2,current_velocity_20T,0.1,mean,0.0444503771892823,0.3804929853371199,2
chronos2,current_velocity_20T,0.1,forward,0.0426594715891809,0.3286202023610003,1
chronos2,current_velocity_20T,0.1,linear,0.0755392353457026,0.4589847922129126,3
chronos2,current_velocity_20T,0.1,gp_rbf,0.0682799117593773,0.3993416795317349,2
chronos2,current_velocity_20T,0.1,saits,0.0147729900769831,0.548708191068153,6
chronos2,current_velocity_20T,0.2,mean,0.059049848142682,0.1852404383146252,1
chronos2,current_velocity_20T,0.2,forward,0.0749799663594542,0.6105221281222647,7
chronos2,current_velocity_20T,0.2,linear,0.0171730191516835,0.1791097961918746,1
chronos2,current_velocity_20T,0.2,gp_rbf,0.0221797821468161,0.293769517407086,1
chronos2,current_velocity_20T,0.2,saits,-0.0044005542774651,0.2980234477021698,1
chronos2,current_velocity_20T,0.3,mean,0.1486666915028245,0.4929856845391792,4
chronos2,current_velocity_20T,0.3,forward,0.1240443734093889,0.6743125171939033,8
chronos2,current_velocity_20T,0.3,linear,0.1035952585527545,0.396801774639486,2
chronos2,current_velocity_20T,0.3,gp_rbf,0.1078896367365761,0.511282016884281,5
chronos2,current_velocity_20T,0.3,saits,0.0550952820378013,0.333354827867668,1
chronos2,current_velocity_5T,0.1,mean,0.0978477102989657,1.3772995509666586,10
chronos2,current_velocity_5T,0.1,forward,0.1872339179955183,1.6412535933953922,10
chronos2,current_velocity_5T,0.1,linear,0.0192603530089016,0.4838763134760752,4
chronos2,current_velocity_5T,0.1,gp_rbf,0.1108950112368321,1.3222416018373837,10
chronos2,current_velocity_5T,0.1,saits,-0.0109625514818199,0.6378570882541122,8
chronos2,current_velocity_5T,0.2,mean,0.6380731841376912,2.0578806504222587,10
chronos2,current_velocity_5T,0.2,forward,0.527028565295589,1.98825070876284,10
chronos2,current_velocity_5T,0.2,linear,0.2078667581658108,0.4992904378790868,4
chronos2,current_velocity_5T,0.2,gp_rbf,0.6216868149082896,1.9380849696778963,10
chronos2,current_velocity_5T,0.2,saits,0.2965580493770145,0.9831042967350448,10
chronos2,current_velocity_5T,0.3,mean,1.2988216774915358,2.36588200148736,10
chronos2,current_velocity_5T,0.3,forward,0.8200426490086329,2.40090861169111,10
chronos2,current_velocity_5T,0.3,linear,0.3632494338219431,0.4566676579354899,3
chronos2,current_velocity_5T,0.3,gp_rbf,1.1460593031537938,2.240247779451335,10
chronos2,current_velocity_5T,0.3,saits,0.6211751135337426,1.1146750698100516,10
chronos2,current_velocity_H,0.1,mean,-0.0009705572705634,0.5786049844324764,6
chronos2,current_velocity_H,0.1,forward,0.0095909024537743,0.39634029640268,2
chronos2,current_velocity_H,0.1,linear,0.0004458875622873,0.4822954254930182,4
chronos2,current_velocity_H,0.1,gp_rbf,-0.0014081097094967,0.5916055323779997,7
chronos2,current_velocity_H,0.1,saits,-0.0243359295073418,0.6519918800235588,8
chronos2,current_velocity_H,0.2,mean,-0.0100994834355761,0.327568730746853,1
chronos2,current_velocity_H,0.2,forward,-0.0125081679362868,0.3641724237131729,1
chronos2,current_velocity_H,0.2,linear,-0.0051989847321309,0.3812203907572211,2
chronos2,current_velocity_H,0.2,gp_rbf,0.010115018333256,0.3897163017864298,2
chronos2,current_velocity_H,0.2,saits,-0.0393066971774641,0.4512899370232319,3
chronos2,current_velocity_H,0.3,mean,0.0241541352056143,0.803585503395445,9
chronos2,current_velocity_H,0.3,forward,0.0420662322193611,0.7533139750475409,9
chronos2,current_velocity_H,0.3,linear,0.0181360099952804,0.7149025870294193,8
chronos2,current_velocity_H,0.3,gp_rbf,0.0156257532936959,0.5872134967798738,7
chronos2,current_velocity_H,0.3,saits,-0.0485137408939123,0.2508376619875328,1
chronos2,electricity,0.1,mean,-0.0036822098986903,0.5259254589253085,5
chronos2,electricity,0.1,forward,0.0187415082731289,0.5122409169025489,5
chronos2,electricity,0.1,linear,-0.0219164908396777,0.5126934249023527,5
chronos2,electricity,0.1,gp_rbf,-0.000618487096782,0.5573591742073372,6
chronos2,electricity,0.1,saits,0.0081752563211622,0.640661017984162,8
chronos2,electricity,0.2,mean,0.0181046005860091,0.2812939949346013,1
chronos2,electricity,0.2,forward,0.0682513372657437,0.3669357055027457,1
chronos2,electricity,0.2,linear,0.1022028291502567,0.3323752819633174,1
chronos2,electricity,0.2,gp_rbf,0.0438940130316811,0.3975384383256004,2
chronos2,electricity,0.2,saits,-0.0203077242253119,0.6318674406468366,7
chronos2,electricity,0.3,mean,0.0657151855800854,0.5718639014294219,6
chronos2,electricity,0.3,forward,0.08846248110387,0.4915095196328864,4
chronos2,electricity,0.3,linear,0.1185521698463771,0.4660332135002911,3
chronos2,electricity,0.3,gp_rbf,0.0947662294866592,0.4897002376433885,4
chronos2,electricity,0.3,saits,-0.0004602893841687,0.4768336301822698,4
chronos2,ETTh1,0.1,mean,0.241329897371398,0.2679906340887683,1
chronos2,ETTh1,0.1,forward,-0.0174294181035164,0.4274638329151886,2
chronos2,ETTh1,0.1,linear,-0.0115106233816227,0.4245523732720946,2
chronos2,ETTh1,0.1,gp_rbf,-0.0121077523939285,0.4232400152562416,2
chronos2,ETTh1,0.1,saits,-0.0160600693882359,0.5728213910980574,6
chronos2,ETTh1,0.2,mean,0.1209546383810905,0.4518412502217763,3
chronos2,ETTh1,0.2,forward,0.0787124969264328,0.5409062709482412,6
chronos2,ETTh1,0.2,linear,0.0759790613878473,0.4947384222070767,4
chronos2,ETTh1,0.2,gp_rbf,0.0507561791155562,0.5072203962693251,5
chronos2,ETTh1,0.2,saits,0.0474000647441223,0.4773025942367417,4
chronos2,ETTh1,0.3,mean,0.2974074550158185,0.6227697752178659,7
chronos2,ETTh1,0.3,forward,0.1281200166906967,0.4952130711653257,4
chronos2,ETTh1,0.3,linear,0.1275397973734952,0.6084754695353666,7
chronos2,ETTh1,0.3,gp_rbf,0.0443063038599148,0.6299138468066491,7
chronos2,ETTh1,0.3,saits,0.1590953573743475,0.5517334080109483,6
chronos2,ETTh2,0.1,mean,-0.0135702855509055,0.6291740548934343,7
chronos2,ETTh2,0.1,forward,0.0365261767117457,0.4377454049492351,3
chronos2,ETTh2,0.1,linear,0.0229909802866868,0.4718542415832097,4
chronos2,ETTh2,0.1,gp_rbf,-0.0348936518270678,0.4704503400324877,4
chronos2,ETTh2,0.1,saits,-0.0345542821165462,0.5715820324842503,6
chronos2,ETTh2,0.2,mean,-0.0158738659819427,0.8711586850822886,9
chronos2,ETTh2,0.2,forward,0.0130425372522623,0.5202019823839029,5
chronos2,ETTh2,0.2,linear,0.0431816700922093,0.5435539096007028,6
chronos2,ETTh2,0.2,gp_rbf,0.0226689824437918,0.4788258072399209,4
chronos2,ETTh2,0.2,saits,-0.0097053179051988,0.4126783163666094,2
chronos2,ETTh2,0.3,mean,0.0548927393989296,1.816073265664976,10
chronos2,ETTh2,0.3,forward,0.0233663303160679,1.0519573832529123,10
chronos2,ETTh2,0.3,linear,-0.0023074351606234,0.96632652624578,9
chronos2,ETTh2,0.3,gp_rbf,0.0232135909202935,0.9564090033083404,9
chronos2,ETTh2,0.3,saits,0.0315817909720945,0.5135698604015756,5
chronos2,EWELD_Load_15T,0.1,mean,0.1177507254453708,0.4729124305364653,4
chronos2,EWELD_Load_15T,0.1,forward,0.1594371149195359,0.6942525789057571,8
chronos2,EWELD_Load_15T,0.1,linear,0.1398276139402934,0.5371008155873322,6
chronos2,EWELD_Load_15T,0.1,gp_rbf,0.115289060192941,0.4486354215572334,3
chronos2,EWELD_Load_15T,0.1,saits,0.0466437604416876,0.5683161543537377,6
chronos2,EWELD_Load_15T,0.2,mean,0.2071420983926875,0.6670540817934185,8
chronos2,EWELD_Load_15T,0.2,forward,0.2508867750634009,1.2067719755224648,10
chronos2,EWELD_Load_15T,0.2,linear,0.2014589104703382,0.5648282574205564,6
chronos2,EWELD_Load_15T,0.2,gp_rbf,0.2346372516603571,0.7006644315554494,8
chronos2,EWELD_Load_15T,0.2,saits,0.1341707520604317,0.4670871535807787,3
chronos2,EWELD_Load_15T,0.3,mean,0.4619670953313676,0.757398466140148,9
chronos2,EWELD_Load_15T,0.3,forward,0.2554127428924685,1.4147974973760604,10
chronos2,EWELD_Load_15T,0.3,linear,0.3165743521121127,0.661056481684109,8
chronos2,EWELD_Load_15T,0.3,gp_rbf,0.3865724976163441,0.7201550063133282,8
chronos2,EWELD_Load_15T,0.3,saits,0.2037187012270926,0.4834345548276382,4
chronos2,exchange_rate,0.1,mean,0.0987201929101433,0.6220977835262179,7
chronos2,exchange_rate,0.1,forward,0.1035982187221399,0.6321774155222561,7
chronos2,exchange_rate,0.1,linear,0.1515492032830362,0.6432566933577252,8
chronos2,exchange_rate,0.1,gp_rbf,0.0888394152860326,0.640192197709171,8
chronos2,exchange_rate,0.1,saits,0.1078795013076043,0.668454450757748,8
chronos2,exchange_rate,0.2,mean,0.0085980861336596,0.7943665644064942,9
chronos2,exchange_rate,0.2,forward,0.0443199503297047,0.5384598954724638,6
chronos2,exchange_rate,0.2,linear,0.1497011513813623,0.5627284896881272,6
chronos2,exchange_rate,0.2,gp_rbf,0.1095606404738264,0.5922929672248071,7
chronos2,exchange_rate,0.2,saits,-0.0228279448558526,0.6676917374048736,8
chronos2,exchange_rate,0.3,mean,0.107872164484068,1.0066466404822754,10
chronos2,exchange_rate,0.3,forward,0.1337344674496735,0.5561752208760316,6
chronos2,exchange_rate,0.3,linear,0.3393592141349363,0.5471754283238578,6
chronos2,exchange_rate,0.3,gp_rbf,0.159612417086205,0.530835860697589,5
chronos2,exchange_rate,0.3,saits,0.0212274660118015,0.5455794005029572,6
chronos2,Finland_Traffic_15T,0.1,mean,0.0590110029323094,0.3627197108315855,1
chronos2,Finland_Traffic_15T,0.1,forward,0.1098559925135379,0.5732334057230389,6
chronos2,Finland_Traffic_15T,0.1,linear,0.0670417867887626,0.4792732688470982,4
chronos2,Finland_Traffic_15T,0.1,gp_rbf,0.0630033652164761,0.3540757450493444,1
chronos2,Finland_Traffic_15T,0.1,saits,0.0624236210438811,0.5666029825503561,6
chronos2,Finland_Traffic_15T,0.2,mean,0.3710435934442639,0.3601623112708127,1
chronos2,Finland_Traffic_15T,0.2,forward,0.4448569225683799,0.7513614419698748,9
chronos2,Finland_Traffic_15T,0.2,linear,0.330923106996817,0.3591507279379894,1
chronos2,Finland_Traffic_15T,0.2,gp_rbf,0.3251352894208419,0.3481746259347544,1
chronos2,Finland_Traffic_15T,0.2,saits,0.2088686122551025,0.4406519624571645,3
chronos2,Finland_Traffic_15T,0.3,mean,0.7245828955723397,0.4157824098721361,2
chronos2,Finland_Traffic_15T,0.3,forward,0.7416425763286182,0.9584844474541948,9
chronos2,Finland_Traffic_15T,0.3,linear,0.5557488235884919,0.3548228534214555,1
